2026102384,FOLMAN,ROBERT,TRUMBOLL,CT,Medical Oncology,S,FENTANYL,FENTANYL,"",27,27.0,760,1522.08,"",#,"",#,"","","",= 41.0
-1369965543,CAIN,MICHAEL,LAFAYETTE,LA,Hematology-Oncology,S,TRAMADOL HCL,TRAMADOL HCL,"",18,18.0,380,79.1,"",*,18,"",18.0,380,79.1,= 51.0
-2026343870,DABU,DARNEL,LUBBOCK,TX,Family Practice,S,HYDROXYZINE HCL,HYDROXYZINE HCL,"",16,22.0,560,276.89,"",*,"",*,"","","",= 34.0
-1996234109,SCHLOFF,BRENDA,HOLLAND,MI,Family Practice,S,LEVOTHYROXINE SODIUM,LEVOTHYROXINE SODIUM,"",16,26.0,780,325.42,"",*,16,"",26.0,780,325.42,= 47.0
-1945289275,TROLI,MANDI,WATSEKA,IL,Nurse Practitioner,S,FUROSEMIDE,FUROSEMIDE,"",23,33.0,951,56.53,"",#,"",#,"","","",= 43.0
-1531109527,IOVINO,OLIVIA,BOCA RATON,FL,Nurse Practitioner,S,METFORMIN HCL,METFORMIN HCL,"",25,37.0,1110,83.22,"",*,25,"",37.0,1110,83.22,= 48.0
-1531390696,LLEWELLYN,NANCY,ANACORTES,WA,Internal Medicine,S,LEVETIRACETAM,LEVETIRACETAM,"",44,44.0,1170,1661.86,"",*,28,"",28.0,715,698.0,= 39.0
2096746574,TERRANOVA,ERNEST,SOUTH SALEM,NY,Internal Medicine,S,CARAFATE,SUCRALFATE,"",13,13.0,390,3680.09,"",*,13,"",13.0,390,3680.09,= 43.0
-1480868676,BOWLES,ROBERT,FAYETTEVILLE,NC,Family Practice,S,METOPROLOL TARTRATE,METOPROLOL TARTRATE,"",23,33.0,960,76.46,"",#,"",#,"","","",= 44.0
-1753425378,WOMACK,ALICIA,GAFFNEY,SC,Nurse Practitioner,S,MEMANTINE HCL,MEMANTINE HCL,"",12,18.0,540,797.82,"",*,12,"",18.0,540,797.82,= 53.0
-1925490119,LANE,PATRICIA,PLEASANTON,TX,Family Practice,S,TOPIRAMATE,TOPIRAMATE,"",23,33.0,984,597.59,"",*,"",*,"","","",= 41.0
2076521780,VLASES,MICHAEL,BOZEMAN,MT,Internal Medicine,S,LANTUS,"INSULIN GLARGINE,HUM.REC.ANLOG","",31,34.1,977,8159.62,"",*,31,"",34.1,977,8159.62,= 54.0
-1723480343,GREEN,AMANDA,PARIS,TX,Internal Medicine,S,MONTELUKAST SODIUM,MONTELUKAST SODIUM,"",24,48.0,1440,279.22,"",*,"",*,"","","",= 51.0
-1681987744,MOONEY,DARA,MALVERN,AR,Physician Assistant,S,LYRICA,PREGABALIN,36,88,88.0,2625,33552.86,11,"",20,"",20.0,600,6176.34,= 55.0
-1521428359,PEPPERSACK,DEO,NAMPA,ID,Nurse Practitioner,S,ESZOPICLONE,ESZOPICLONE,"",26,26.1,782,1435.53,0,"",0,"",0.0,0,0.0,= 33.0
2056517691,BIERWIRTH,ROBERT,CRANSTON,RI,Gastroenterology,S,ESOMEPRAZOLE MAGNESIUM,ESOMEPRAZOLE MAGNESIUM,"",26,26.0,780,3883.51,"",#,"",#,"","","",= 38.0
2046558235,TROEMEL,SARAH,CANON CITY,CO,Nurse Practitioner,S,LOSARTAN-HYDROCHLOROTHIAZIDE,LOSARTAN/HYDROCHLOROTHIAZIDE,"",18,54.0,1620,222.93,"",*,18,"",54.0,1620,222.93,= 39.0
-1915371872,POTTER,STEVEN,TYLER,TX,Urology,S,LANTUS SOLOSTAR,"INSULIN GLARGINE,HUM.REC.ANLOG",14,52,90.8,2702,18853.04,"",*,13,"",24.0,720,4690.7,= 49.0
-2086114234,THORNTON,TIMOTHY,ROSCOMMON,MI,Family Practice,S,CYCLOBENZAPRINE HCL,CYCLOBENZAPRINE HCL,"",13,27.0,735,124.3,"",#,"",#,"","","",= 39.0
-1955838881,STASIAK,STEVEN,MALVERN,OH,Family Practice,S,AMITRIPTYLINE HCL,AMITRIPTYLINE HCL,"",11,21.0,630,506.74,"",*,11,"",21.0,630,506.74,= 34.0
-1723488132,WINEBURGH,GEORGE,LAKE WORTH,FL,Internal Medicine,S,ENALAPRIL MALEATE,ENALAPRIL MALEATE,"",22,38.0,1136,784.79,"",*,22,"",38.0,1136,784.79,= 36.0
-1955826191,GALLUZZI,KATHERINE,PHILADELPHIA,PA,Geriatric Medicine,S,WARFARIN SODIUM,WARFARIN SODIUM,18,213,219.4,2943,1903.98,18,"",213,"",219.4,2943,1903.98,= 33.0
-1753600154,KAHN,PAUL,PLANTATION,FL,Urology,S,OXYBUTYNIN CHLORIDE,OXYBUTYNIN CHLORIDE,"",14,24.0,720,442.9,"",*,14,"",24.0,720,442.9,= 45.0
-1501081457,TROCHE,JOSE,LAS VEGAS,NV,Physician Assistant,S,MORPHINE SULFATE ER,MORPHINE SULFATE,"",11,11.0,330,315.43,0,"",0,"",0.0,0,0.0,= 31.0
-1581009158,WEBB,JAMES,SIOUX CITY,IA,Family Practice,S,FAMOTIDINE,FAMOTIDINE,"",11,13.0,390,68.04,"",*,11,"",13.0,390,68.04,= 52.0
-2076041191,FERRARA,JOSEPH,PLUMSTEADVILLE,PA,Family Practice,S,QUINAPRIL-HYDROCHLOROTHIAZIDE,QUINAPRIL/HYDROCHLOROTHIAZIDE,"",12,12.0,360,209.04,"",*,12,"",12.0,360,209.04,= 55.0
2127138666,GORGOS,LINDA,TUCSON,AZ,Internal Medicine,S,FLUCONAZOLE,FLUCONAZOLE,17,97,111.4,3273,12002.46,"",*,"",*,"","","",= 36.0
-1733632969,COTTLE,RONALD,ELIZABETHTOWN,NC,Family Practice,S,SUCRALFATE,SUCRALFATE,"",11,15.0,450,235.07,"",*,"",*,"","","",= 52.0
2036101301,MENDEZ,JOSE,MIRAMAR,FL,Dermatology,S,SILVER SULFADIAZINE,SILVER SULFADIAZINE,25,29,29.0,633,665.8,"",#,"",#,"","","",= 39.0
-2066778150,KESLER,J,DENVER,CO,Internal Medicine,S,VERAPAMIL ER,VERAPAMIL HCL,"",13,13.0,390,204.49,"",*,13,"",13.0,390,204.49,= 43.0
-1935547117,HERRERA,JOSE,WEST COVINA,CA,Family Practice,S,LEVOFLOXACIN,LEVOFLOXACIN,"",14,14.0,137,248.42,"",*,14,"",14.0,137,248.42,= 42.0
-2137500054,DICKSON,JOHN,SAN ANTONIO,TX,Internal Medicine,S,AMOXICILLIN-CLAVULANATE POTASS,AMOXICILLIN/POTASSIUM CLAV,24,27,27.0,262,331.79,"",#,"",#,"","","",= 35.0
-1460445119,PETERSON,MICHELLE,METHUEN,MA,Nurse Practitioner,S,HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,17,17,17.0,50,90.91,"",*,"",*,"","","",= 49.0
-1329166357,TIMS,KAREN,FALMOUTH,ME,Nurse Practitioner,S,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,17,32,90.5,2715,208.19,"",#,"",#,"","","",= 32.0
-1935511269,BRITO,MAXIMO,CHICAGO,IL,Infectious Disease,S,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,"",11,17.0,510,153.59,"",*,"",*,"","","",= 33.0
-1521215996,KUBRICAN,TOMAS,MILWAUKEE,WI,Family Practice,S,ESTRADIOL,ESTRADIOL,"",11,30.8,924,470.24,"",*,"",*,"","","",= 46.0
-1541246807,CHISM,LAKEISHA,TUPELO,MS,Family Practice,S,WARFARIN SODIUM,WARFARIN SODIUM,"",13,15.0,450,100.04,"",*,"",*,"","","",= 33.0
-2097174829,VOGT,MARK,CLINTON,MO,Emergency Medicine,S,BENAZEPRIL HCL,BENAZEPRIL HCL,"",64,84.0,2520,306.31,"",*,40,"",60.0,1800,246.29,= 31.0
2046213385,WILLS,ROBERT,AUSTIN,TX,Interventional Pain Management,S,HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,388,858,860.2,23550,24779.96,216,"",511,"",511.0,14020,14629.0,= 33.0
2107035594,GREWAL,KANWARDEEP,AUBURN,CA,Neurology,S,PAROXETINE HCL,PAROXETINE HCL,"",12,20.0,600,468.32,"",*,12,"",20.0,600,468.32,= 33.0
-1511317231,WIGGERS,MARCEL,GRANTS PASS,OR,Internal Medicine,S,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,26,96,238.0,7140,406.32,26,"",96,"",238.0,7140,406.32,= 39.0
-1824560947,ROTTER,ALEJANDRO,DORAL,FL,General Practice,S,OXYBUTYNIN CHLORIDE,OXYBUTYNIN CHLORIDE,"",24,42.0,1260,914.37,"",*,24,"",42.0,1260,914.37,= 34.0
-1511317653,GUO,MICHAEL,NEW YORK,NY,Family Practice,S,COLCHICINE,COLCHICINE,"",14,14.0,405,2507.13,"",#,"",#,"","","",= 51.0
-1602112366,JOHNSON,SARA,MINNEAPOLIS,MN,Family Practice,S,OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,"",17,17.0,145,646.98,"",*,"",*,"","","",= 54.0
-1763682075,GIBSON KUSNIER,KRISTI,MANISTIQUE,MI,Family Practice,S,ESCITALOPRAM OXALATE,ESCITALOPRAM OXALATE,"",14,24.0,720,106.67,"",*,14,"",24.0,720,106.67,= 47.0
-1470880524,BONNER,LLOYD,RICHMOND,VA,Internal Medicine,S,METOPROLOL SUCCINATE,METOPROLOL SUCCINATE,65,403,564.0,16920,7927.05,"",#,362,"",518.0,15540,7243.5,= 41.0
-1440592779,STOUDT,KARL,HERMITAGE,PA,Family Practice,S,VALSARTAN,VALSARTAN,"",65,83.0,2460,3133.99,"",*,65,"",83.0,2460,3133.99,= 54.0
-1470808436,MOYER,ROBIN,CHEWELAH,WA,Family Practice,S,PHENYTOIN SODIUM EXTENDED,PHENYTOIN SODIUM EXTENDED,"",11,11.0,330,254.88,0,"",0,"",0.0,0,0.0,= 42.0
-2036441225,ABRAHIM,SHAMEER,MOBILE,AL,Internal Medicine,S,DILTIAZEM ER,DILTIAZEM HCL,"",35,35.0,341,411.13,"",*,35,"",35.0,341,411.13,= 50.0
2137186615,PARHAR,AVTAR,HOLMDEL,NJ,Internal Medicine,S,LETAIRIS,AMBRISENTAN,"",37,45.0,1350,384700.57,"",*,37,"",45.0,1350,384700.57,= 43.0
-1804110391,CALLAHAN,RENA,LOS ANGELES,CA,Hematology-Oncology,S,LETROZOLE,LETROZOLE,"",21,63.0,1890,1241.45,"",*,21,"",63.0,1890,1241.45,= 42.0
-1864942989,HAIWICK,JANELL,LITCHFIELD,MN,Family Practice,S,CLONIDINE HCL,CLONIDINE HCL,"",17,33.0,990,205.37,"",*,17,"",33.0,990,205.37,= 39.0
2036171799,GOLDSHLACK,PAUL,LANSING,MI,Cardiovascular Disease (Cardiology),S,CLONIDINE HCL,CLONIDINE HCL,"",13,29.0,855,129.97,"",*,"",*,"","","",= 31.0
-1864952342,APUZZO,KEITH,CARLE PLACE,NY,Family Practice,S,CITALOPRAM HBR,CITALOPRAM HYDROBROMIDE,"",12,36.0,1080,279.71,"",*,12,"",36.0,1080,279.71,= 39.0
-1824476274,KOSTKO,SEMYON,REGO PARK,NY,Internal Medicine,S,CLOTRIMAZOLE,CLOTRIMAZOLE,15,39,39.0,957,954.1,"",#,25,"",25.0,657,570.66,= 34.0
-1965919970,WILSON,JOHN,NAPLES,FL,Neurology,S,DULOXETINE HCL,DULOXETINE HCL,"",21,41.0,1230,3183.7,"",#,"",#,"","","",= 32.0
-2076032314,HEIDARI,ZAHRA,MIAMISBURG,OH,Family Practice,S,PAROXETINE HCL,PAROXETINE HCL,"",66,84.0,1324,605.0,"",*,13,"",29.0,870,325.14,= 44.0
-1783702878,KING,KRISTIN,CHICAGO,IL,Nurse Practitioner,S,TRAMADOL HCL,TRAMADOL HCL,11,19,19.0,279,196.95,"",#,"",#,"","","",= 53.0
-2107932318,HAFIZ,MOHAMMED,PHOENIX,AZ,Student in an Organized Health Care Education/Training Program,T,METFORMIN HCL,METFORMIN HCL,"",16,16.0,480,48.42,"",*,16,"",16.0,480,48.42,= 40.0
2086711174,HERBSMAN,TAL,MADISON,WI,Psychiatry,S,VENLAFAXINE HCL ER,VENLAFAXINE HCL,14,58,112.1,3349,3035.41,"",*,11,"",29.0,861,343.14,= 48.0
-2127314231,NEILSON,MARCI,RAPID CITY,SD,Internal Medicine,S,DEXILANT,DEXLANSOPRAZOLE,"",16,24.0,671,5097.16,"",*,16,"",24.0,671,5097.16,= 50.0
-1723423916,GOULD,DAVID,HOUSTON,TX,Family Practice,S,METOPROLOL SUCCINATE,METOPROLOL SUCCINATE,"",12,16.0,460,163.74,"",*,12,"",16.0,460,163.74,= 33.0
-2107216400,BORGMANN,JAMIE,UNION,MO,Family Practice,S,ESOMEPRAZOLE MAGNESIUM,ESOMEPRAZOLE MAGNESIUM,"",24,24.0,720,2057.83,"",*,"",*,"","","",= 31.0
2117157188,PERNIA,MONA,LAUREL,MS,Emergency Medicine,S,HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,146,151,151.0,543,926.6,90,"",93,"",93.0,338,579.67,= 34.0
-1915239610,GONZALEZ,DAMARYS,ISABELA,PR,General Practice,S,CRESTOR,ROSUVASTATIN CALCIUM,"",16,26.0,780,6657.99,"",*,16,"",26.0,780,6657.99,= 39.0
-1834628388,WHOLEY,RICHARD,WORCESTER,MA,Cardiovascular Disease (Cardiology),S,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,184,630,1528.7,45816,12522.92,170,"",563,"",1429.7,42846,11764.08,= 45.0
-1814348403,SHUKLA,PARESH,UNION CITY,NJ,Internal Medicine,S,TRAVATAN Z,TRAVOPROST,"",62,66.7,1594,12436.24,"",*,62,"",66.7,1594,12436.24,= 36.0
-1551674663,BATTI,JAMES,IRON MOUNTAIN,MI,Family Practice,S,SERTRALINE HCL,SERTRALINE HCL,23,71,145.0,4350,631.2,"",#,57,"",117.0,3510,496.68,= 35.0
-1379038102,FAGAN,DAVID,VALLEY,AL,Family Practice,S,TORSEMIDE,TORSEMIDE,17,84,108.2,3246,860.8,"",#,"",#,"","","",= 30.0
2076516830,SCHMIDT,PAUL,GLEN ROSE,TX,Family Practice,S,AMANTADINE,AMANTADINE HCL,"",13,13.0,390,1225.45,0,"",0,"",0.0,0,0.0,= 52.0
-1996034655,CHARBONNEAU,GABRIEL,STEVENSVILLE,MT,Family Practice,S,ENALAPRIL MALEATE,ENALAPRIL MALEATE,"",18,43.0,1290,592.51,"",#,"",#,"","","",= 42.0
-2066927622,VIRGADAMO,VINCENZO,HOUSTON,TX,Neurology,S,NAMZARIC,MEMANTINE HCL/DONEPEZIL HCL,"",28,40.0,1152,13130.29,"",*,28,"",40.0,1152,13130.29,= 35.0
-1510970187,IQBAL,ADEEL,PATCHOGUE,NY,Internal Medicine,S,PRADAXA,DABIGATRAN ETEXILATE MESYLATE,"",15,15.0,230,2946.01,"",*,15,"",15.0,230,2946.01,= 43.0
2147251490,KAUFFMAN,PETER,PINEHURST,NC,Physician Assistant,S,VALSARTAN-HYDROCHLOROTHIAZIDE,VALSARTAN/HYDROCHLOROTHIAZIDE,"",12,12.0,360,128.91,"",*,12,"",12.0,360,128.91,= 39.0
-1854865547,RINK,LISA,HADDON HEIGHTS,NJ,Internal Medicine,S,CLINDAMYCIN HCL,CLINDAMYCIN HCL,"",16,16.0,122,243.16,"",*,"",*,"","","",= 44.0
-1551627516,JONES,KATHERINE,CORPUS CHRISTI,TX,Dentist,T,ACETAMINOPHEN-CODEINE,ACETAMINOPHEN WITH CODEINE,43,48,48.0,231,292.13,"",#,"",#,"","","",= 36.0
-2066872167,GAIS,DAWN,ELMA,NY,Internal Medicine,S,RAMIPRIL,RAMIPRIL,"",34,50.0,1496,291.58,"",#,"",#,"","","",= 31.0
-1440636181,NUNEZ,RUBEN,HOMESTEAD,FL,General Practice,S,METOPROLOL TARTRATE,METOPROLOL TARTRATE,"",13,13.1,392,36.81,"",*,"",*,"","","",= 41.0
-1854609129,THOMPSON,MATTHEW,DECORAH,IA,Family Practice,S,VENTOLIN HFA,ALBUTEROL SULFATE,13,20,20.1,465,1041.08,"",*,"",*,"","","",= 31.0
-1804198956,LAHASKY,RONALD,ABBEVILLE,LA,Internal Medicine,S,TIZANIDINE HCL,TIZANIDINE HCL,"",28,40.0,1041,651.68,"",#,"",#,"","","",= 34.0
-2117447399,DAWOD,ABDALLAH,ALTUS,OK,Family Practice,S,DICLOFENAC SODIUM,DICLOFENAC SODIUM,15,34,50.0,1362,990.49,"",#,"",#,"","","",= 39.0
-1814344658,KOPITS,ILONA,BOSTON,MA,Geriatric Medicine,S,MIRTAZAPINE,MIRTAZAPINE,"",24,36.0,1080,918.88,"",*,24,"",36.0,1080,918.88,= 41.0
-1561649278,SHARIAT,AIMEE,CANANDAIGUA,NY,Internal Medicine,S,LORAZEPAM,LORAZEPAM,13,13,13.0,88,58.52,"",#,"",#,"","","",= 52.0
-1591093296,MATELIC,THOMAS,GRAND RAPIDS,MI,Sports Medicine,S,AMOXICILLIN,AMOXICILLIN,31,41,42.3,244,63.3,"",#,"",#,"","","",= 52.0
-1369921984,BURGHER,CHARLES,CRESTVIEW HILLS,KY,Internal Medicine,S,VALSARTAN-HYDROCHLOROTHIAZIDE,VALSARTAN/HYDROCHLOROTHIAZIDE,"",38,56.0,1680,784.59,"",*,38,"",56.0,1680,784.59,= 46.0
-2006311129,MCCASLIN,TODD,IMPERIAL,PA,Family Practice,S,VENTOLIN HFA,ALBUTEROL SULFATE,17,34,36.9,875,2223.06,"",*,14,"",16.1,389,864.68,= 47.0
-1864834699,HUSAIN,IFTEKHAR,BARBERTON,OH,Internal Medicine,S,REPAGLINIDE,REPAGLINIDE,"",14,14.0,420,388.69,"",*,14,"",14.0,420,388.69,= 47.0
-1682152943,MEDESTOMAS,GRACE,NAGUABO,PR,General Practice,T,PROPRANOLOL HCL,PROPRANOLOL HCL,"",18,44.0,1320,370.45,"",*,"",*,"","","",= 43.0
2107894527,REED,SHAWN,COLUMBIA,TN,Internal Medicine,S,CLINDAMYCIN HCL,CLINDAMYCIN HCL,"",13,13.0,61,106.71,"",*,"",*,"","","",= 41.0
-1591106505,HONG,DAVID,MYRTLE BEACH,SC,Internal Medicine,S,DEXTROAMPHETAMINE-AMPHETAMINE,DEXTROAMPHETAMINE/AMPHETAMINE,"",13,13.0,390,726.45,0,"",0,"",0.0,0,0.0,= 50.0
-1450530036,WOJCIK,CEZARY,PORTLAND,OR,Family Practice,S,LYRICA,PREGABALIN,"",23,23.0,690,9737.62,"",#,"",#,"","","",= 55.0
-1713305034,BALLESTEROS GOMEZ,ALICE,ELMHURST,NY,Optometry,S,TIMOLOL MALEATE,TIMOLOL MALEATE,"",35,44.0,1210,424.69,"",#,"",#,"","","",= 52.0
-1864910615,SMITH,RANDALL,PHILADELPHIA,PA,Orthopedic Surgery,S,LYRICA,PREGABALIN,14,40,40.0,1200,14220.16,"",*,"",*,"","","",= 51.0
-1723248694,PRAKASH,PRANAV,RICHMOND,IN,Family Practice,S,PREDNISONE,PREDNISONE,16,16,18.0,307,90.2,"",*,"",*,"","","",= 50.0
2137137270,SHETH,NIRAV,BOWLING GREEN,KY,Internal Medicine,S,GLYCOPYRROLATE,GLYCOPYRROLATE,"",20,20.0,556,725.77,"",*,20,"",20.0,556,725.77,= 37.0
-1571880103,KIM,DOUG,FEDERAL WAY,WA,Family Practice,S,NIACIN ER,NIACIN,18,41,105.0,3150,10326.88,"",#,"",#,"","","",= 33.0
-2117456423,SOUNG,LIAN,STOCKTON,CA,Internal Medicine,S,LATANOPROST,LATANOPROST,16,75,76.0,1909,1359.07,"",#,45,"",46.0,1159,790.8,= 44.0
-1662908381,JOHNSON,TIMOTHY,SEATTLE,WA,Internal Medicine,S,FLUOXETINE HCL,FLUOXETINE HCL,"",31,54.0,1570,837.26,"",*,31,"",54.0,1570,837.26,= 36.0
-1804346797,ROBERTS,KENNETH,MECHANICSVILLE,VA,Internal Medicine,S,RIVASTIGMINE,RIVASTIGMINE TARTRATE,"",27,27.0,810,1945.23,"",*,27,"",27.0,810,1945.23,= 53.0
-1329350011,CARNEVALE,LAURA,ROME,NY,Nurse Practitioner,S,SYMBICORT,BUDESONIDE/FORMOTEROL FUMARATE,22,55,58.0,1740,16507.99,"",#,41,"",44.0,1320,12365.82,= 35.0
-1571878196,BUCHANAN,ERNEST,COOKEVILLE,TN,Family Practice,S,LORAZEPAM,LORAZEPAM,16,94,94.0,2766,426.54,16,"",94,"",94.0,2766,426.54,= 38.0
-1874045782,NGUYEN,ALAN,FORT DODGE,IA,Family Practice,S,VESICARE,SOLIFENACIN SUCCINATE,"",26,26.0,364,3605.09,"",*,26,"",26.0,364,3605.09,= 54.0
2036214732,WHELAN,KRISTY,LAKE HAVASU CITY,AZ,Family Practice,S,ROPINIROLE HCL,ROPINIROLE HCL,"",32,88.0,2640,478.16,"",*,32,"",88.0,2640,478.16,= 45.0
-1622412465,DE LA ROSA,SAUL,LOS ANGELES,CA,Physician Assistant,S,CLOPIDOGREL,CLOPIDOGREL BISULFATE,"",15,18.0,540,73.81,"",#,"",#,"","","",= 37.0
-1884112490,NASSIF,RAMZI,UTICA,NY,Cardiovascular Disease (Cardiology),S,LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,27,89,175.0,5250,783.62,"",#,"",#,"","","",= 50.0
-1581872849,IOVANEL,MIHAELA,CUMBERLAND,RI,Internal Medicine,S,NAPROXEN,NAPROXEN,20,65,79.0,2295,418.78,"",#,"",#,"","","",= 53.0
-1713346030,ROMEREIM,MARK,HAYS,KS,Psychiatry,S,PROPRANOLOL HCL,PROPRANOLOL HCL,"",16,16.0,474,388.82,0,"",0,"",0.0,0,0.0,= 37.0
-1571953453,BAAS,ARNOLD,LOS ANGELES,CA,Cardiovascular Disease (Cardiology),S,RANEXA,RANOLAZINE,"",22,30.0,900,11569.76,"",*,22,"",30.0,900,11569.76,= 41.0
-1309185763,VESSELY,PAUL,NEW WHITELAND,IN,Family Practice,S,BUPROPION XL,BUPROPION HCL,16,90,127.0,3749,2514.41,16,"",90,"",127.0,3749,2514.41,= 36.0
2107889866,SCHUTRUMPF,ANDREW,RICHMOND,VA,Internal Medicine,S,LEVOTHYROXINE SODIUM,LEVOTHYROXINE SODIUM,85,451,915.9,27402,9567.3,85,"",451,"",915.9,27402,9567.3,= 45.0
2056488563,BROWN,ROBERT,BRONX,NY,Cardiovascular Disease (Cardiology),S,ISOSORBIDE DINITRATE,ISOSORBIDE DINITRATE,"",13,13.0,320,729.95,"",*,13,"",13.0,320,729.95,= 38.0
-1996069601,CHANG,STEVE,NEW BERLIN,WI,Internal Medicine,S,HUMULIN 70-30,INSULIN NPH HUM/REG INSULIN HM,"",27,33.0,977,6653.7,"",*,27,"",33.0,977,6653.7,= 52.0
2137203832,STILES,KEVIN,FOLEY,MN,Family Practice,S,PANTOPRAZOLE SODIUM,PANTOPRAZOLE SODIUM,14,71,83.0,2352,514.29,"",#,"",#,"","","",= 39.0
-1591767692,STILES,KARA,MEDFORD,OR,Nurse Practitioner,S,METOPROLOL TARTRATE,METOPROLOL TARTRATE,"",16,16.0,480,44.33,"",#,"",#,"","","",= 31.0
-1915382985,SEIN,HTWE,PALM BEACH GARDENS,FL,Cardiovascular Disease (Cardiology),S,RANEXA,RANOLAZINE,"",27,45.0,1350,16310.12,"",#,"",#,"","","",= 31.0
-1844452860,SMALL,HAILEY,DARDANELLE,AR,Family Practice,S,MIRTAZAPINE,MIRTAZAPINE,"",23,23.4,703,162.71,"",*,"",*,"","","",= 41.0
-1521407832,PATEL,DAKSHA,HAGERSTOWN,MD,Psychiatry,S,ESCITALOPRAM OXALATE,ESCITALOPRAM OXALATE,28,120,228.1,6753,2063.73,"",#,106,"",212.1,6273,1995.12,= 32.0
2066404368,KHANNA,SUNIL,METUCHEN,NJ,Cardiovascular Disease (Cardiology),S,ZETIA,EZETIMIBE,"",46,66.0,1920,16903.11,"",*,46,"",66.0,1920,16903.11,= 46.0
-1369882886,HAUG,WILLIAM,GRAND FORKS,ND,Sports Medicine,S,OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,"",33,33.6,628,2230.18,"",*,"",*,"","","",= 46.0
-1905885295,PETERSON,JANICE,PLYMOUTH,IN,Family Practice,S,NEXIUM,ESOMEPRAZOLE MAGNESIUM,"",11,23.0,690,6067.21,"",*,"",*,"","","",= 52.0
-1783098359,HENDERSON,DANA,BEAUMONT,TX,Nurse Practitioner,S,ENOXAPARIN SODIUM,ENOXAPARIN SODIUM,16,19,19.0,86,5729.34,"",#,"",#,"","","",= 41.0
-1389061589,NANDURKAR,SANJAY,LANCASTER,SC,Interventional Pain Management,S,MORPHINE SULFATE,MORPHINE SULFATE,24,130,130.0,3797,3014.19,"",*,12,"",12.0,360,548.52,= 41.0
-1905168999,ZELLER,KATHLEEN,WADESBORO,NC,Family Practice,S,PREDNISONE,PREDNISONE,"",22,28.5,807,198.6,"",*,"",*,"","","",= 41.0
2046240933,BUSKILL,DENISE,LOUISVILLE,KY,Nurse Practitioner,S,METHIMAZOLE,METHIMAZOLE,"",27,27.0,354,200.34,"",*,27,"",27.0,354,200.34,= 43.0
-1309358412,CLEVER,WILLIAM,JOHNSON CITY,TN,Nurse Practitioner,S,LEVOTHYROXINE SODIUM,LEVOTHYROXINE SODIUM,58,389,510.0,15300,5719.97,35,"",207,"",310.0,9300,3542.36,= 33.0
-1763789472,ZIMMERMAN,TIMOTHY,HASTINGS,NE,Family Practice,S,LEVETIRACETAM,LEVETIRACETAM,"",12,12.0,360,581.6,0,"",0,"",0.0,0,0.0,= 45.0
2046484390,DERMESROPIAN,RACHA,HARTFORD,CT,Endocrinology,S,JANUVIA,SITAGLIPTIN PHOSPHATE,"",28,44.0,1320,16246.08,"",*,28,"",44.0,1320,16246.08,= 37.0
-1430548825,BOYD,SONJI,CLEVELAND,OH,Family Practice,S,TAMSULOSIN HCL,TAMSULOSIN HCL,"",26,34.0,960,425.79,"",#,"",#,"","","",= 40.0
2107851561,SHTURMAN,LEONID,QUINCY,MA,Cardiovascular Disease (Cardiology),S,LISINOPRIL,LISINOPRIL,33,137,223.0,6690,466.44,"",#,117,"",179.0,5370,391.18,= 34.0
2036164497,ADAMS,JAMES,BIRMINGHAM,AL,Internal Medicine,S,SOTALOL,SOTALOL HCL,"",11,13.0,390,318.91,"",*,11,"",13.0,390,318.91,= 54.0
2026239384,GORHAM,STEPHANIE,BELVIDERE,IL,Family Practice,S,SERTRALINE HCL,SERTRALINE HCL,31,107,219.7,6590,919.04,"",#,"",#,"","","",= 44.0
-2097141657,CLAWSON,MARY,BAY SPRINGS,MS,Internal Medicine,S,HYDROXYCHLOROQUINE SULFATE,HYDROXYCHLOROQUINE SULFATE,"",22,36.5,1079,4429.26,"",*,"",*,"","","",= 53.0
-2096999756,HUETER,RYAN,BENTONVILLE,AR,Family Practice,S,ZOLPIDEM TARTRATE,ZOLPIDEM TARTRATE,"",26,26.0,766,125.61,"",*,"",*,"","","",= 35.0
-1379856865,COLLYMORE,KIMBERLY,ROCKY FORD,CO,Nurse Practitioner,S,AMLODIPINE BESYLATE,AMLODIPINE BESYLATE,"",22,38.0,1140,114.23,"",#,"",#,"","","",= 48.0
-1592220156,SMIDY,CARMEN,SPRINGFIELD,MA,Certified Nurse Midwife,S,IBUPROFEN,IBUPROFEN,"",14,14.0,240,74.83,0,"",0,"",0.0,0,0.0,= 39.0
-1945766712,STRAUSS,PAUL,PHOENIX,AZ,Physician Assistant,S,BUPROPION HCL SR,BUPROPION HCL,"",44,58.0,1740,752.66,"",*,44,"",58.0,1740,752.66,= 51.0
